id,name,genres,followers,popularity,mean_danceability,sd_danceability,mean_energy,sd_energy,mean_key,sd_key,mean_loudness,sd_loudness,mean_mode,sd_mode,mean_speechiness,sd_speechiness,mean_acousticness,sd_acousticness,mean_instrumentalness,sd_instrumentalness,mean_liveness,sd_liveness,mean_valence,sd_valence,mean_tempo,sd_tempo,mean_duration_ms,sd_duration_ms,mean_time_signature,sd_time_signature,mean_chorus_hit,sd_chorus_hit,mean_sections,sd_sections,mean_target,sd_target
6MIbrfpc9aH6gsEl2yep68,fIREHOSE,"['alternative pop', 'alternative rock', 'gbvfi', 'post-hardcore', 'post-punk', 'punk']",27867.0,34,0.438,,0.826,,2.0,,-8.616,,1.0,,0.0469,,0.0678,,7.2e-06,,0.0267,,0.766,,171.45,,195800.0,,4.0,,35.92507,,11.0,,0.0,
47dYAN18NhVC43ud5Zq1PZ,Conflict,"['anarcho-punk', 'crust punk', 'dub punk', 'hardcore punk', 'oi', 'punk', 'thrash core', 'uk82']",26854.0,34,0.2955,0.1139488189,0.9405,0.0630211605,7.5,4.4347115652,-6.9975,1.8554335522,0.75,0.5,0.123575,0.0670551204,0.13488,0.1236036256,0.3489258925,0.4164388615,0.45575,0.2768301224,0.1794,0.1023587156,99.724,30.8870600846,103189.75,43141.0057321724,4.0,0.0,26.3564725,19.0871256455,5.25,2.2173557826,0.0,0.0
6D3oL9YvZBgd3IVFWUJ2BI,Urfaust,"['ambient black metal', 'atmospheric black metal', 'black metal', 'cosmic black metal', 'dark black metal', 'dutch black metal', 'pagan black metal', 'voidgaze']",26602.0,34,0.165,,0.468,,3.0,,-8.44,,0.0,,0.0338,,5.83e-05,,0.967,,0.38,,0.0379,,128.568,,421147.0,,3.0,,46.92128,,28.0,,0.0,
2322gLwXvyJa6PejhOWQEH,The Honeycombs,"['british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']",26462.0,34,0.481,0.1598061325,0.726,0.2333452378,0.5,0.7071067812,-9.749,2.3787072119,0.0,0.0,0.1573,0.1452397329,0.04395,0.0282135606,0.0008655,0.0003599174,0.1605,0.0473761543,0.591,0.090509668,136.655,7.8644416204,186720.0,12275.3737213985,4.0,0.0,38.663655,4.7677876803,9.0,0.0,1.0,0.0
7yIZvf93cvym5UEV2IGd8D,Jupiter,"['alternative dance', 'electrofox', 'filter house', 'nu disco', 'synthwave']",25859.0,34,0.651,,0.751,,8.0,,-7.422,,1.0,,0.318,,0.00982,,0.0,,0.266,,0.844,,120.04,,195280.0,,4.0,,63.55771,,7.0,,0.0,
6alI0NXWBVryqxHQrrl9A0,Benny Goodman Trio,"['big band', 'stride', 'swing']",25807.0,34,0.69,0.066434178,0.2651,0.1448112565,8.4,1.5165750888,-16.3344,3.6317962223,0.6,0.5477225575,0.04362,0.0073291882,0.9422,0.0753306047,0.54683,0.4085154459,0.15246,0.0604732007,0.7724,0.2078696707,131.1778,29.6026659222,188053.2,15236.3954628383,4.0,0.0,49.096496,27.1677385191,9.4,1.949358869,0.0,0.0
6mD7orw2E74kvifx31s6Xw,Monkey Business,"['czech folk', 'czech rock']",25210.0,34,0.658,,0.649,,10.0,,-6.123,,0.0,,0.0957,,0.00956,,0.00954,,0.243,,0.433,,79.99,,296553.0,,4.0,,35.58059,,15.0,,0.0,
6F9tjDKhGtXlm9M4s30KD5,Tokyo Blade,"['metal', 'neo-trad metal', 'nwobhm', 'nwothm']",25186.0,34,0.221,0.045254834,0.9035,0.0233345238,0.0,0.0,-6.608,0.0509116882,1.0,0.0,0.112,0.0056568542,0.000236,0.000106066,0.0071939,0.010049543,0.231,0.1725340546,0.1665,0.0077781746,126.526,5.9368685348,285433.5,58501.0653279066,4.0,0.0,48.072165,10.9375347625,10.5,3.5355339059,0.0,0.0
2vY3XppkOV0dwdaQI7haTJ,Felipe Arriaga,"['mariachi', 'ranchera']",24195.0,34,0.406,,0.334,,2.0,,-9.788,,1.0,,0.0339,,0.691,,1.63e-05,,0.36,,0.805,,179.224,,212653.0,,3.0,,37.99767,,8.0,,0.0,
2S13OV7nLeciVigE0Wxo7E,Astronoid,"['blackgaze', 'boston metal', 'cosmic black metal', 'sci-fi metal']",24188.0,34,0.3425,0.0374766594,0.966,0.0155563492,4.0,1.4142135624,-6.901,0.0961665222,1.0,0.0,0.09955,0.010535891,1.26e-05,1.9799e-06,0.5055,0.5649783182,0.237,0.090509668,0.127,0.0155563492,159.9975,0.0487903679,306106.5,21590.0913499689,4.0,0.0,42.488315,8.6509777063,11.5,0.7071067812,0.0,0.0
50yovZJnAHoy0pBruvFaCR,Wesley Willis,['outsider'],23327.0,34,0.60875,0.0631420357,0.624,0.1356343123,7.0,0.8164965809,-10.73725,2.8404949539,0.75,0.5,0.039825,0.011973408,0.00855725,0.0097056357,0.00048525,0.00064627,0.20425,0.1135616573,0.70675,0.0319726446,154.12275,41.1081167766,148530.0,20317.4770251295,4.0,0.0,23.29526,6.5768095748,8.0,1.4142135624,0.0,0.0
2COi3lJPZHP2CjJBfofGwh,Greg Bates,"['country road', 'modern country rock']",22540.0,34,0.658,,0.728,,5.0,,-4.916,,1.0,,0.0237,,0.0183,,6.26e-06,,0.306,,0.682,,101.969,,191293.0,,4.0,,61.00955,,7.0,,1.0,
2HMuzFmTtwL4ur1zJNCU7f,Arcadia,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",22030.0,34,0.7055,0.0148492424,0.593,0.0579827561,1.0,1.4142135624,-9.2045,0.1803122292,1.0,0.0,0.0317,0.0002828427,0.0265285,0.0367292475,3.78e-05,4.96389e-05,0.189,0.0848528137,0.5915,0.3443610024,107.0685,5.2615815588,278833.5,71097.4655279638,4.0,0.0,23.490855,5.015303338,11.0,0.0,1.0,0.0
1oVjBus2DBRTQmPEb0XhWQ,Ludwig Von 88,"['french punk', 'french reggae', 'french rock']",21954.0,34,0.5326666667,0.0421584313,0.6443333333,0.1157598088,6.0,1.7320508076,-9.4003333333,1.324441895,0.6666666667,0.5773502692,0.0853,0.0348366187,0.03021,0.0179211969,0.0005876667,0.0005155777,0.3110666667,0.4026443882,0.5116666667,0.12874911,158.148,55.2858904152,238531.3333333333,19856.8078082388,4.0,0.0,37.83134,12.3136500494,11.3333333333,1.5275252317,0.0,0.0
0G9qoAVEY16XVywzpxP4wP,Lubomyr Melnyk,"['minimalism', 'post-minimalism']",21890.0,34,0.187,0.0282842712,0.213,0.0042426407,5.0,1.4142135624,-19.3115,0.5607356775,0.5,0.7071067812,0.0362,0.0012727922,0.9865,0.0049497475,0.852,0.0381837662,0.0956,0.014707821,0.0734,0.0503460028,80.1835,19.2976511654,588346.5,164369.0926071565,3.5,0.7071067812,76.02075,50.9255333962,24.5,7.7781745931,0.0,0.0
2aRPBh4HSVPmevvlsCySOt,Isabel Parra,"['musica andina', 'nueva cancion', 'nueva trova chilena', 'trova']",21812.0,34,0.63,,0.209,,9.0,,-22.453,,1.0,,0.0409,,0.993,,0.643,,0.11,,0.85,,132.353,,162027.0,,3.0,,30.01846,,8.0,,0.0,
2vlbMWsxiZuh0wkRvSBtob,Daniel Viglietti,"['canto popular uruguayo', 'nueva cancion', 'trova']",21057.0,34,0.4955,0.0886096308,0.2095,0.0936464984,7.25,4.9244289009,-15.266,2.4814720094,0.25,0.5,0.061675,0.0190769276,0.936,0.0435507367,0.249475,0.3639085542,0.132,0.0480485865,0.4005,0.0575297025,100.22175,22.1743279699,116713.25,20355.9746082078,3.75,0.5,35.062685,11.3293753106,6.0,1.4142135624,0.0,0.0
74g0xdNndEjFzMKSRFUMNM,Lonnie Johnson,"['acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues']",20872.0,34,0.67525,0.0565943166,0.262675,0.1341159542,4.5,3.0,-13.3265,2.4056646344,1.0,0.0,0.03845,0.0085144974,0.957,0.0479165942,0.083416,0.0728316796,0.17725,0.0705897774,0.55975,0.1785522799,85.304,9.9007880158,169531.25,9856.4489337354,4.0,0.0,27.410105,4.081628996,8.25,0.5,0.0,0.0
4qzIpmopZ2KVodpmw7uJKe,Ashra,"['berlin school', 'experimental', 'fourth world', 'krautrock', 'space rock']",20813.0,34,0.339625,0.1703701328,0.426875,0.2336287883,6.25,3.105295017,-14.355125,3.8455930042,0.5,0.5345224838,0.0349625,0.0031676659,0.5466375,0.3346681851,0.825625,0.1274406725,0.1524625,0.0837322252,0.4417125,0.372684054,113.616875,18.9386700954,511425.125,263931.3552191919,3.75,1.164964745,36.954085,14.7327584135,16.5,8.1940745141,0.0,0.0
58nPlJ5CNYu0nGLOuE1Uuk,Holger Czukay,"['art rock', 'experimental', 'krautrock', 'rock keyboard']",20382.0,34,0.636,,0.657,,9.0,,-10.607,,1.0,,0.0611,,0.0157,,0.00877,,0.157,,0.631,,128.184,,633173.0,,4.0,,39.18909,,28.0,,0.0,
1AhfLNt7teChymEclbsHlo,Cledus T. Judd,"['comic', 'country road', 'novelty', 'parody']",20219.0,34,0.683,0.0056568542,0.7175,0.2538513344,8.0,2.8284271247,-6.073,2.1892025946,1.0,0.0,0.07045,0.0342946789,0.2629,0.2843983474,0.0,0.0,0.475,0.2432447327,0.6845,0.2057680733,127.156,6.5124534547,238593.0,20788.9393668845,4.0,0.0,36.46238,26.2155030799,11.0,1.4142135624,0.0,0.0
18JBdXUxvLhn2T0Y3o4WqI,Saltillo,"['cello', 'trip hop']",20187.0,34,0.519,0.1060660172,0.615,0.0254558441,4.5,3.5355339059,-9.3895,1.0344972209,0.5,0.7071067812,0.0447,0.0046669048,0.08685,0.0299106168,0.4431,0.6051419833,0.1222,0.0520430591,0.2215,0.0077781746,129.964,42.5310586748,406180.0,67646.0773289923,4.0,0.0,34.39159,20.52169543,13.0,1.4142135624,0.0,0.0
5zbQoW1WWTzvITE8w4ckoC,Rex The Dog,['electrofox'],20165.0,34,0.711,0.0761774245,0.639,0.153244902,9.6666666667,1.5275252317,-9.9166666667,0.4872805489,0.6666666667,0.5773502692,0.0501333333,0.0145603342,0.0253773333,0.0293624785,0.598,0.5093643097,0.2295666667,0.2149692149,0.6556666667,0.0463609031,120.4353333333,3.9697991553,263186.6666666667,100990.9965409458,4.0,0.0,62.44505,20.8512637197,8.6666666667,1.5275252317,0.0,0.0
6bdOuFTmkGliFvCkdpH49Z,:Of The Wand And The Moon:,"['martial industrial', 'medieval folk', 'neoclassical darkwave', 'neofolk', 'rune folk']",19602.0,34,0.549,,0.297,,3.0,,-17.109,,0.0,,0.0527,,0.81,,0.883,,0.109,,0.363,,84.065,,267707.0,,4.0,,48.88884,,4.0,,0.0,
7onp6ew3LGoQImTt1I78gt,Major Lance,"['beach music', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'northern soul', 'rhythm and blues', 'soul']",18906.0,34,0.7561818182,0.0648873149,0.5973636364,0.1029313098,6.6363636364,3.0421284415,-9.6505454545,1.1234212357,0.7272727273,0.4670993665,0.0489545455,0.0236593476,0.5667272727,0.2160481849,2.827e-07,9.377e-07,0.2241727273,0.1278184736,0.8771818182,0.0780318117,120.3218181818,4.573217616,145286.0,14840.1881254922,4.0,0.0,37.4857545455,14.9772340771,8.0,1.5491933385,1.0,0.0
0R879eeczZPVAwTrbKXREp,Kettel,"['ambient idm', 'deep idm', 'drill and bass', 'indie electronica', 'intelligent dance music']",18843.0,34,0.545,,0.553,,2.0,,-10.629,,1.0,,0.0316,,0.0604,,0.72,,0.136,,0.687,,100.99,,380933.0,,4.0,,20.87547,,20.0,,0.0,
7D51E97yRZ8Su45PW9zbzP,June Christy,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",18693.0,34,0.343,,0.0851,,1.0,,-15.72,,1.0,,0.0342,,0.696,,1.6e-06,,0.245,,0.155,,113.914,,176960.0,,4.0,,20.15125,,11.0,,0.0,
2VkASgJ3IjpMHG5aYXx4t2,Wayne Fontana & The Mindbenders,"['british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']",18614.0,34,0.575,,0.825,,9.0,,-4.251,,1.0,,0.0311,,0.0865,,0.0,,0.193,,0.963,,109.168,,127093.0,,4.0,,61.68415,,6.0,,1.0,
5RXVxV5eWWhzou4tkjawRy,The Boys,"['deep punk rock', 'garage punk', 'power pop', 'pub rock', 'punk', ""punk 'n' roll""]",18209.0,34,0.7135,0.0275771645,0.77,0.1697056275,11.0,0.0,-9.09,3.8226192591,0.0,0.0,0.0585,0.0154149278,0.028,0.0011313708,0.02161075,0.0305318102,0.0482,0.0107480231,0.8545,0.06151829,106.214,7.9860639867,254546.5,14557.2073042875,4.0,0.0,37.95004,11.6588473189,12.5,0.7071067812,1.0,0.0
3SFVchRRMmFuOi3Azi0vTo,Saving Jane,['candy pop'],17841.0,34,0.627,,0.81,,2.0,,-5.684,,1.0,,0.0437,,0.0134,,0.0,,0.109,,0.496,,122.058,,203253.0,,4.0,,38.01014,,9.0,,1.0,
2R3OlgfgBtkIhCw9BRU0UJ,Kester,"['malayalam worship', 'mollywood']",17494.0,34,0.642,,0.539,,2.0,,-9.025,,0.0,,0.0431,,0.632,,0.0,,0.178,,0.532,,134.955,,290168.0,,3.0,,85.59788,,9.0,,0.0,
3Yx5uCKkekgLseN0WuZj27,Aldo Monges,['pop romantico'],17236.0,34,0.5856666667,0.0969054522,0.3738333333,0.1075740055,4.1666666667,1.7224014244,-9.4898333333,0.983644736,0.3333333333,0.5163977795,0.0422333333,0.0171333204,0.1179666667,0.1586034258,2.717e-07,6.654e-07,0.2008333333,0.0953654375,0.5045,0.1553354435,105.1895,9.2221442355,170366.8333333333,24103.8563090363,3.6666666667,0.5163977795,38.78763,13.1383759847,8.5,2.3452078799,0.0,0.0
0fdKgNnfYBXuLEwoSdIf76,The Stills,"['canadian indie', 'dance-punk', 'heartland rock', 'quebec indie']",17090.0,34,0.542,,0.769,,2.0,,-4.916,,1.0,,0.0336,,0.000461,,0.254,,0.0919,,0.33,,116.024,,191493.0,,4.0,,42.17473,,6.0,,0.0,
4NayP8BA8PhZk2tlZBniR2,José Ribeiro,"['brega', 'pop nacional antigas']",16947.0,34,0.498,,0.708,,7.0,,-11.92,,1.0,,0.0469,,0.104,,9.95e-05,,0.501,,0.895,,139.242,,162400.0,,4.0,,50.79777,,8.0,,0.0,
7erYZsfekXYGWvup1bnkUZ,Linda Jones,"['classic soul', 'motown', 'northern soul', 'souldies', 'southern soul']",16788.0,34,0.43175,0.070391169,0.615,0.1017677094,5.0,4.8989794856,-7.75675,1.6822241973,0.5,0.5773502692,0.059875,0.0502932318,0.6385,0.1244548111,2.33e-06,4.66e-06,0.5255,0.3082136705,0.601,0.1705422724,88.92325,28.2223421232,186846.5,74499.1808657429,3.75,0.5,34.44178,14.6592280273,9.5,3.7859388972,1.0,0.0
25lS9wmc4VCdlCVAf0pVTp,Japanther,"['brooklyn indie', 'noise rock']",16775.0,34,0.554,,0.922,,4.0,,-7.315,,1.0,,0.0768,,0.652,,0.00493,,0.256,,0.564,,153.157,,144067.0,,4.0,,25.043,,6.0,,0.0,
49Jb7NSMLFMM3n8M7BNRxN,Marty Wilde,"['brill building pop', 'merseybeat', 'rock-and-roll', 'rockabilly']",16366.0,34,0.569,,0.334,,9.0,,-10.792,,1.0,,0.0352,,0.432,,8.22e-06,,0.165,,0.549,,130.47,,142040.0,,4.0,,39.64605,,8.0,,1.0,
5lHhbrX9ll4e8ilhvLzzI6,Clubroot,"['bass music', 'classic dubstep', 'future garage', 'substep']",16357.0,34,0.5895,0.1336334539,0.4901666667,0.1529998911,7.0,4.1472882707,-9.0903333333,1.8565348008,0.3333333333,0.5163977795,0.0521333333,0.0263385396,0.3468666667,0.278707493,0.8986666667,0.041984124,0.1521333333,0.1177208846,0.1935333333,0.1355706556,139.491,1.222827543,280757.8333333333,54989.8960879784,4.0,0.0,26.3055516667,9.1660973041,9.8333333333,0.9831920803,0.0,0.0
6wm32IMzCXPVSQyhHq4WVL,Die Goldenen Zitronen,"['german indie', 'german punk', 'german rock', 'hamburger schule', 'liedermacher', 'neue deutsche welle']",16294.0,34,0.416,0.0961665222,0.886,0.0311126984,1.0,1.4142135624,-5.788,0.6194255403,1.0,0.0,0.0823,0.0632153462,0.05275,0.0393858477,0.0,0.0,0.289,0.0098994949,0.6035,0.3316330804,102.918,6.7175144213,148033.5,89217.7839026503,4.0,0.0,40.149945,8.3969708083,6.0,2.8284271247,0.0,0.0
7mu52yh5bBhhJOyVndAEZW,Cleopatra,"['bubblegum dance', 'europop', 'girl group']",16195.0,34,0.6645,0.0572756493,0.759,0.1216223664,8.5,3.5355339059,-7.526,1.1610693347,1.0,0.0,0.05695,0.0095459415,0.219,0.1159655121,0.0,0.0,0.379,0.0622253967,0.68,0.1895046174,101.085,3.8523177439,224713.5,34629.1403950488,4.0,0.0,27.543825,6.572861587,11.0,2.8284271247,1.0,0.0
7BnikuGfXRWkGLJCWS1y9P,The Plimsouls,"['jangle pop', 'power pop', 'underground power pop']",15987.0,34,0.396,,0.793,,4.0,,-10.179,,0.0,,0.0399,,0.0208,,8.26e-06,,0.105,,0.687,,155.194,,215200.0,,4.0,,46.18087,,10.0,,1.0,
6Q7D1oEccgTc8MAYdMgtIx,The Bonzo Dog Band,"['comic', 'zolo']",15547.0,34,0.5428235294,0.1313760438,0.5332323529,0.1672576288,5.8235294118,3.5968891293,-11.0691764706,2.3685002091,0.8235294118,0.386952995,0.1178147059,0.1679689404,0.452265,0.3193172439,0.0430059003,0.157353736,0.2480029412,0.1825031465,0.6448352941,0.2483283529,114.1808823529,28.7288535709,170554.9411764706,47770.0228062069,3.7941176471,0.6409941032,40.6761826471,22.2817285521,8.0588235294,2.5812984338,0.0,0.0
44E0JWHttieVoD6vUHWoa2,Dj Spinna,"['broken beat', 'soulful house']",15187.0,34,0.7309090909,0.080491558,0.7153636364,0.1322764323,5.4545454545,3.2361593398,-6.6597272727,1.9127390878,0.7272727273,0.4670993665,0.1097454545,0.1251776926,0.0506712727,0.080544181,0.8233636364,0.1164038425,0.0788363636,0.0243050313,0.7094545455,0.2348592615,134.2478181818,46.8551590902,157996.6363636364,85743.2329881172,4.0,0.0,37.3225263636,16.7505041438,8.1818181818,3.4005347173,0.0,0.0
3QpJtjdcw4jiQpic9R4Mr0,"Isley, Jasper, Isley","['quiet storm', 'urban contemporary']",14715.0,34,0.6915,0.0374766594,0.691,0.2672863633,9.0,2.8284271247,-8.9185,3.0073251404,0.5,0.7071067812,0.0273,0.0021213203,0.32595,0.3677662369,0.0,0.0,0.12305,0.094681598,0.888,0.1103086579,109.37,29.804550827,302506.5,55814.0595593978,4.0,0.0,35.1737,3.1065039375,14.0,1.4142135624,1.0,0.0
4fr6dA1fcSVYHEptBDaWzN,Chucho Avellanet,"['bolero', 'puerto rican pop']",14620.0,34,0.2918571429,0.0992109345,0.3387142857,0.0538600479,5.2857142857,3.9460649477,-11.6391428571,2.2354542736,0.7142857143,0.4879500365,0.0333,0.0043619567,0.7732857143,0.138555301,0.0001026371,0.000167618,0.3041428571,0.1794514127,0.3458571429,0.116543881,109.2675714286,27.8472864558,152990.5714285714,22663.5894322232,4.0,0.5773502692,40.5224857143,15.0548443275,8.2857142857,2.4299715852,0.0,0.0
4TM0rDUbvVvrHioKsmzr68,Dennis DeYoung,"['album rock', 'soft rock']",14257.0,34,0.58375,0.0165201897,0.577,0.1848837473,3.75,4.9244289009,-6.19825,1.1058503139,1.0,0.0,0.029825,0.0070372225,0.5795,0.2175768064,5.6775e-06,5.9098e-06,0.1605,0.1252718111,0.324,0.1471212652,115.1995,19.896740981,293623.25,55731.1429595996,4.0,0.0,33.129545,3.8918953106,14.0,3.559026084,1.0,0.0
6h3s7UekUkRHes73EG5N55,Pinetop Perkins,"['blues', 'boogie-woogie', 'delta blues', 'electric blues', 'piano blues']",13591.0,34,0.51925,0.0612389932,0.395875,0.1258098764,5.375,3.662064211,-13.61575,1.8819258183,1.0,0.0,0.0534625,0.0155330006,0.6445,0.1254420754,0.07469625,0.082715948,0.146925,0.0756965889,0.505125,0.1363875125,163.44225,29.6903635629,298591.625,18503.3133012712,3.125,0.991031209,32.30270375,10.1014746907,15.75,1.9086270308,0.0,0.0
5nJo9d4dYPQ9MiimCUdOhI,Carmen Linares,"['cante flamenco', 'flamenco', 'nuevo flamenco', 'rumba']",13485.0,34,0.476,0.0502294734,0.4193333333,0.0426653646,11.0,0.0,-5.3116666667,0.3664318945,1.0,0.0,0.0731,0.0237993697,0.9026666667,0.0076376262,0.0001736667,7.00381e-05,0.2095666667,0.0992797227,0.533,0.1001648641,69.647,8.3817618076,190013.3333333333,14106.748113344,4.0,1.0,35.2110133333,7.2554642955,8.6666666667,1.5275252317,0.0,0.0
6QtdwqSCN5B4wvBoHaNwTx,The Country Gentlemen,"['appalachian folk', 'bluegrass', 'bluegrass gospel', 'old-time', 'progressive bluegrass', 'traditional folk']",13407.0,34,0.55,0.1071727577,0.412,0.1728308422,8.6,2.6076809621,-13.565,2.32261243,1.0,0.0,0.03776,0.0099190725,0.73,0.1792037946,0.22715832,0.3593984198,0.20936,0.175279628,0.7074,0.1952608512,117.6722,15.3078730626,139842.8,38238.6238599142,4.0,0.0,46.87238,30.3103516249,6.8,1.4832396974,0.0,0.0
0i2IEcWvtHUBYPkYWwCgjC,Trashcan Sinatras,"['britpop', 'c86', 'chamber pop', 'scottish indie']",12954.0,34,0.638,,0.609,,2.0,,-7.084,,1.0,,0.0251,,0.109,,0.0,,0.152,,0.874,,110.551,,188400.0,,4.0,,28.07624,,11.0,,0.0,
3Yw2flLUwQIZgpA2qSNj30,Alisan Porter,['deep talent show'],12869.0,34,0.445,,0.568,,5.0,,-5.484,,1.0,,0.0317,,0.539,,0.0,,0.101,,0.437,,143.716,,232827.0,,4.0,,47.40499,,10.0,,1.0,
60ju8DuNEmkdLw3ymddLje,Alban Berg,"['austro-german modernism', 'avant-garde', 'classical', 'early modern classical', 'german opera', 'post-romantic era', 'serialism']",12845.0,34,0.1323333333,0.0124230968,0.0677333333,0.0090472832,6.3333333333,1.1547005384,-23.4226666667,0.941929049,0.6666666667,0.5773502692,0.0408333333,0.0023544285,0.9326666667,0.0113724814,0.3763333333,0.2460575813,0.1338,0.052403435,0.0352,0.0006,92.1626666667,0.4909952478,802898.0,148229.3533784722,3.6666666667,0.5773502692,43.90978,13.433199894,39.0,8.6602540378,0.0,0.0
7CGoeI1N9WOQ5oZkgunru7,Sabicas,"['cante flamenco', 'flamenco', 'flamenco guitar', 'rumba']",12649.0,34,0.405,0.0466690476,0.258,0.181019336,1.5,2.1213203436,-18.894,7.7767603795,1.0,0.0,0.03985,0.0010606602,0.9625,0.0007071068,0.8865,0.0403050865,0.106,0.0028284271,0.1605,0.0431335137,106.755,10.1370828151,223676.0,19125.8242175337,4.5,0.7071067812,70.223555,51.6435366929,10.5,3.5355339059,0.0,0.0
3ur7kjN4pd94zjUxrFSMDj,Ronnie Spector,['brill building pop'],12637.0,34,0.322,,0.464,,2.0,,-10.453,,0.0,,0.0302,,0.116,,1.75e-06,,0.18,,0.245,,121.417,,252880.0,,3.0,,61.09745,,11.0,,1.0,
65uKPt40QH8dMBLuoJHPVY,Kenny Drew,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'japanese jazz', 'jazz', 'jazz piano', 'soul jazz', 'stride']",12585.0,34,0.444,,0.119,,7.0,,-22.6,,1.0,,0.0402,,0.894,,0.9,,0.106,,0.238,,142.38,,397067.0,,3.0,,36.90019,,22.0,,0.0,
2sTLQWYys1f2QqpIZ3EOeU,ill-esha,"['electra', 'glitch', 'glitch hop']",12572.0,34,0.842,,0.443,,5.0,,-9.703,,0.0,,0.0687,,0.0611,,0.695,,0.305,,0.399,,106.0,,364093.0,,4.0,,30.67517,,12.0,,0.0,
6cg7ooZDeSSLYVTWGpASjX,Anton Webern,"['austro-german modernism', 'avant-garde', 'classical', 'early modern classical', 'serialism']",12129.0,34,0.0869,0.0,0.00566,0.0052325902,9.0,2.8284271247,-34.311,4.0517218562,1.0,0.0,0.04215,0.0016263456,0.874,0.0438406204,0.0041188,0.0057858305,0.08335,0.0171826948,0.03585,0.0045961941,123.7765,60.5870303324,227500.0,229809.7038856279,3.5,0.7071067812,26.936445,1.3640443362,12.0,9.8994949366,0.0,0.0
6b5KqGQYLUb3NuD2G6W2Op,Kirlian Camera,"['dark electro', 'dark wave', 'ebm', 'electro-industrial', 'ethereal wave', 'futurepop', 'grave wave', 'italian gothic', 'italian new wave', 'italian post punk', 'neofolk']",11720.0,34,0.734,,0.658,,1.0,,-9.248,,1.0,,0.0362,,0.0217,,0.546,,0.0852,,0.45,,119.663,,228587.0,,4.0,,20.26781,,14.0,,0.0,
3Y9xnCbmXGhmpJymwpnxCz,Crispian St. Peters,"['british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']",10653.0,34,0.6006666667,0.0826579296,0.5486666667,0.2449210757,6.0,4.582575695,-11.1046666667,5.5004151055,1.0,0.0,0.0404333333,0.0080506728,0.3496666667,0.3438958176,5.2e-05,9.00666e-05,0.176,0.0687895341,0.7586666667,0.2091562414,125.4796666667,2.1788282019,159320.0,6663.8764244245,4.0,0.0,47.31278,12.4417352393,7.3333333333,2.0816659995,1.0,0.0
1Ejb0qXc2xRtK7hphBeOHY,Donatachi,"['australian electropop', 'escape room', 'hyperpop']",10537.0,34,0.739,,0.748,,11.0,,-4.996,,1.0,,0.0507,,0.0796,,0.00257,,0.0656,,0.654,,139.948,,203165.0,,4.0,,28.16687,,11.0,,0.0,
1kCqTUSrWJEHZm2GSpRuMV,Maxine Brown,"['brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'southern soul']",10365.0,34,0.492875,0.1062630664,0.503,0.1324602366,3.125,3.1367635732,-8.250375,2.2454674307,0.625,0.5175491695,0.0329125,0.0054587904,0.616225,0.3160095919,0.015211535,0.0419451289,0.209375,0.134125674,0.554375,0.1221438701,110.7805,34.6868010509,153765.0,21286.587104828,3.375,0.5175491695,49.8763225,39.8294991754,7.75,2.4928469095,1.0,0.0
2zzdcDYrrZE11oQ4xo2Ufr,Amancio Prada,"['cantautor', 'spanish folk']",10348.0,34,0.47,,0.185,,11.0,,-13.627,,1.0,,0.0408,,0.844,,0.0014,,0.113,,0.605,,127.935,,165507.0,,4.0,,60.05362,,6.0,,0.0,
56TXBqxg34LL3EqFqwS3EX,Desiderii Marginis,"['dark ambient', 'dark jazz', 'dronescape', 'dungeon synth', 'neoclassical darkwave', 'neofolk', 'rune folk']",10298.0,34,0.192,,0.44,,4.0,,-10.735,,0.0,,0.0329,,0.84,,0.728,,0.0636,,0.0494,,151.715,,446893.0,,4.0,,32.30815,,16.0,,0.0,
6hA6GJ2yJA08ifsAplkUr0,Sly Stone,"['funk', 'psychedelic soul']",9862.0,34,0.545,,0.843,,5.0,,-9.717,,1.0,,0.0587,,0.0919,,0.00243,,0.559,,0.629,,97.817,,192373.0,,4.0,,21.69026,,11.0,,1.0,
1RD6l0Su0sCzSHZGxPeU3d,The Silencers,['celtic rock'],9792.0,34,0.6245,0.0190918831,0.678,0.0141421356,5.0,5.6568542495,-9.5725,0.8365073221,0.5,0.7071067812,0.043,0.0158391919,0.035875,0.0489671446,0.2476,0.3371485133,0.138,0.0820243866,0.6035,0.4985102807,126.5045,1.7543319241,285292.0,112724.1346296347,4.0,0.0,38.64324,6.4786537506,13.5,2.1213203436,1.0,0.0
0VluRa9xSnSeZYfYoy9q15,Martin Dupont,"['gothic post-punk', 'grave wave', 'minimal wave', 'uk post-punk', 'vintage french electronic']",9715.0,34,0.383,,0.469,,6.0,,-14.808,,1.0,,0.0374,,0.188,,0.0759,,0.268,,0.395,,183.364,,300507.0,,4.0,,25.45624,,17.0,,0.0,
